ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;unnamed_17;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;DISTRILAF DISTRIBUIDORA DE MEDICAMENTOS LTDA;;04.889.013/0001-14;;;;;240,6;240,6;240,6
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;EMENALLI MEDICAL LTDA;;13.694.036/0001-64;;;;;74,75;74,75;74,75
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;MASTERMED COMERCIAL LTDA -EPP;;02.662.841/0001-90;;;;;7337,1;7337,1;7337,1
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A;;07.752.236/0001-23;;;;;535,5;535,5;535,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;MILLENIUM COMERCIO SERVICO LTDA - EPP;;13.008.903/0001-60;;;;;9414,0;9414,0;9414,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;NUTRICIONAL FARMA LTDA;;08.316.438/0001-95;;;;;5750,0;5750,0;5750,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;PRO CIRURGICA MATERIAIS HOSPITALARES LTDA;;29.650.220/0001-42;;;;;2674,7;2674,7;2674,7
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;PROTEC EXPORT INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA;;06.207.441/0001-45;;;;;2120,4;2120,4;2120,4
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;SAMTRONIC INDUSTRIA E COMERCIO LTDA;;58.426.628/0001-33;;;;;9600,0;9600,0;9600,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;SIRIO PHARMA LTDA;;31.495.759/0001-16;;;;;37982,62;37982,62;37982,62
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000070/2025;2025-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES, PARA SUPRIR  DEMANDA HIJPII/BH.;;SMITH & NEPHEW COMERCIO DE PRODUTOS MEDICOS LTDA.;;13.656.820/0004-20;;;;;800,0;800,0;800,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000071/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;CONTRATAÇÃO DE SERVIÇOS DE EXAMES DOPPLER E RESSONANCIA,  ,PARA SUPRIR  DEMANDA HIJPII/BH.;;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;;19.691.641/0001-68;;;;;7820,0;7820,0;7820,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-07-16;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;;04.654.861/0001-44;;;;;7363,2;7363,2;7363,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;FUJITECH EQUIPAMENTOS MEDICOS LTDA;;03.606.427/0001-26;;;;;716,36;716,36;716,36
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;;04.654.861/0001-44;;;;;11071,02;11071,02;11071,02
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;MG2 NUTRICAO LTDA;;39.935.073/0001-00;;;;;1348,8;1348,8;1348,8
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;M. S. RIOS PRODUTOS DE DIETA;;23.149.874/0001-00;;;;;4752,0;4752,0;4752,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;ORBITA SERVICOS E COMERCIO DE PRODUTOS PARA SAUDE LTDA;;32.849.883/0001-03;;;;;112,0;112,0;112,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;SUPPORT PRODUTOS NUTRICIONAIS LTDA;;01.107.391/0012-63;;;;;48045,2;48045,2;48045,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;ACACIA COMERCIO DE MEDICAMENTOS LTDA;;03.945.035/0001-91;;;;;6109,08;6109,07;6109,07
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;ALFALAGOS LTDA ;;05.194.502/0001-14;;;;;429,41;429,4;429,4
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;COMERCIAL CIRURGICA RIOCLARENSE LTDA;;67.729.178/0002-20;;;;;291,48;291,47;291,47
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;COMERCIAL CIRURGICA RIOCLARENSE LTDA;;67.729.178/0004-91;;;;;167,2;167,2;167,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;;44.734.671/0022-86;;;;;6769,2;6769,2;6769,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;;62.969.589/0015-93;;;;;48960,0;48960,0;48960,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA;;76.386.283/0001-13;;;;;27,78;27,78;27,78
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;FAMAP NUTRICAO PARENTERAL LTDA;;00.583.890/0001-01;;;;;81532,8;81532,8;81532,8
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA;;04.522.343/0001-77;;;;;4727,0;4727,0;4727,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;FRESENIUS KABI BRASIL LTDA.;;49.324.221/0016-90;;;;;2580,0;2580,0;2580,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.;;12.499.494/0002-60;;;;;2144,5;2144,5;2144,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;INOVAMED HOSPITALAR LTDA;;12.889.035/0002-93;;;;;837,15;837,15;837,15
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;LABORATORIOS B BRAUN SA;;31.673.254/0010-95;;;;;194,0;194,0;194,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;MAEVE PRODUTOS HOSPITALARES LTDA;;09.034.672/0001-92;;;;;366,4;366,4;366,4
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;MED CENTER COMERCIAL LTDA;;00.874.929/0001-40;;;;;1144,59;1144,59;1144,59
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;;21.681.325/0001-57;;;;;1063,95;1063,95;1063,95
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;NSA DISTRIBUIDORA DE MEDICAMENTOS LTDA;;34.729.047/0001-02;;;;;604,2;604,2;604,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;PRATI, DONADUZZI & CIA LTDA;;73.856.593/0010-57;;;;;1404,0;1404,0;1404,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;RIOQUIMICA S.A.;;55.643.555/0001-43;;;;;97,0;97,0;97,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;SOMA/MG PRODUTOS HOSPITALARES LTDA;;12.927.876/0001-67;;;;;22146,36;22146,36;22146,36
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;SUPREMA FARMA FARMACIA DE MANIPULACAO LTDA;;31.287.695/0001-68;;;;;683,46;683,46;683,46
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;;60.665.981/0009-75;;;;;539,0;539,0;539,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000072/2025;2025-08-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS , PARA SUPRIR DEMANDA HIJPII/BH.;;UNIQUE DISTRIBUIDORA DE MEDICAMENTOS LTDA;;23.864.942/0001-13;;;;;193,0;193,0;193,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000073/2025;2025-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS ALOPATICOS, OMEPRASOL PRINCIPIO ATIVO SUPRIR DEMANDA HIJPII/BH.;;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;;60.665.981/0009-75;;;;;7276,5;7276,5;7276,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000077/2025;2025-08-27;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO ALOPATICO CLOBAZAM PRINCIPIO ATIVO ,  PARA SUPRIR DEMANDA HIJPII/BH.;;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;;04.307.650/0025-02;;;;;533,2;533,2;533,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000078/2025;2025-08-27;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SERVIÇOS DE EXAMES E RESSONANCIA MAGNETICA, PARA SUPRIR DEMANDA HIJPII/BH. _x000D_ ;;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;;19.691.641/0001-68;;;;;22780,0;22780,0;22780,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000079/2025;2025-08-28;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO ALOPATICO OMEPRAZOL PRINCIPIO ATIVO, PARA SUPRIR DEMANDA HIJPII/BH.;;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;;60.665.981/0009-75;;;;;539,0;539,0;539,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000081/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;SERVIÇOS  VARIOS  EXAMES E EXAMES RESSONANCIA MAGNETICA, PARA  SUPRIR DEMANDA HJXXIII/BH.;;INSTITUTO HERMES PARDINI S/A;;19.378.769/0001-76;;;;;9150,0;9150,0;9150,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;;05.222.267/0001-47;;;;;4571,75;4571,75;4571,75
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;ASLI COMERCIAL LTDA;;01.578.276/0001-14;;;;;48732,0;48732,0;48732,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;BIOHOSP PRODUTOS HOSPITALARES SA;;18.269.125/0001-87;;;;;7020,0;7020,0;7020,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;;61.418.042/0001-31;;;;;300,0;300,0;300,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;COLOPLAST DO BRASIL LTDA;;02.794.555/0004-20;;;;;5575,2;5575,2;5575,2
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;COMERCIAL CIRURGICA RIOCLARENSE LTDA;;67.729.178/0002-20;;;;;11098,5;11098,5;11098,5
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;CONVATEC BRASIL LTDA;;09.603.161/0004-97;;;;;7680,0;7680,0;7680,0
2025;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0503007 000083/2025;2025-09-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAIS MEDICOS HOSPITALARES , PARA  SUPRIR DEMANDA HIJPII/BH.;;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;;58.950.775/0001-08;;;;;1925,44;1925,44;1925,44
