ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_original_formatado;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;item_material_servico;situacao_compra_item_processo;criterio_julgamento;objeto_processo;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000198/2026;2026-02-23;;0;NÃO;Concluído;"TRIPTORRELINA - PRINCIPIO ATIVO: TRIPTORRELINA, EMBONATO; CONCENTRACAO/DOSAGEM: 16,8 MG; EQUIVALENCIA: 11,25 MG DE TRIPTORRELINA; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SUSPENSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE 2 ML;";Com Fornecedor Vencedor;Por item;TRIPTORRELINA;SULMEDIC COMERCIO DE MEDICAMENTOS LTDA;09.944.371/0003-68;;;;;4415,6;4415,6;4415,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000198/2026;2026-02-23;;0;NÃO;Concluído;"TRIPTORRELINA - PRINCIPIO ATIVO: TRIPTORRELINA, EMBONATO; CONCENTRACAO/DOSAGEM: 5,6 MG; EQUIVALENCIA: 3,75 MG DE TRIPTORRELINA; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SUSPENSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE 2 ML;";Com Fornecedor Vencedor;Por item;TRIPTORRELINA;SULMEDIC COMERCIO DE MEDICAMENTOS LTDA;09.944.371/0003-68;;;;;1360,0;1360,0;1360,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000199/2026;2026-02-12;;0;NÃO;Concluído;"TEMOZOLOMIDA - PRINCIPIO ATIVO: TEMOZOLOMIDA; CONCENTRACAO/DOSAGEM: 140 MG; FORMA FARMACEUTICA: CAPSULA; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;TEMOZOLOMIDA;TRES PHARMA DISTRIBUIDORA E SERVICOS LTDA ;26.401.571/0001-21;;;;;1800,0;1800,0;1800,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000199/2026;2026-02-12;;0;NÃO;Concluído;"TEMOZOLOMIDA - PRINCIPIO ATIVO: TEMOZOLOMIDA; CONCENTRACAO/DOSAGEM: 5 MG; FORMA FARMACEUTICA: CAPSULA; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;TEMOZOLOMIDA;TRES PHARMA DISTRIBUIDORA E SERVICOS LTDA ;26.401.571/0001-21;;;;;544,0;544,0;544,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000200/2026;2026-02-12;;0;NÃO;Concluído;"ACALABRUTINIBE - PRINCIPIO ATIVO: ACALABRUTINIBE; CONCENTRACAO/DOSAGEM: 100 MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;ACALABRUTINIBE;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;04.307.650/0012-98;;;;;45812,4;45812,4;45812,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000201/2026;2026-02-24;;0;NÃO;Concluído;"COMPLEMENTO E SUPLEMENTO NUTRICIONAL - IDENTIFICACAO: SUPLEMENTO HIPERCALORICO E HIPERPROTEICO; INDICACAO: RISCO NUTRICIONAL/DESNUTRICAO; DENSIDADE CALORICA: HIPERCALORICO; DENSIDADE PROTEICA: HIPERPROTEICO; FIBRAS: SEM RESTRICAO; LACTOSE: SEM RESTRICAO; SACAROSE: SEM RESTRICAO; IMUNOMODULADOR: ISENTO; ASPECTO FISICO: LIQUIDO HOMOGENEO; APRESENTACAO: EMBALAGEM MENOR OU IGUAL A 350 ML;";Com Fornecedor Vencedor;Por item;COMPLEMENTO E SUPLEMENTO NUTRICIONA;FRESENIUS KABI BRASIL LTDA.;49.324.221/0001-04;;;;;18500,0;18500,0;18500,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000202/2026;2026-02-25;;0;NÃO;Concluído;"AGULHA DESCARTAVEL TIPO PISTOLA - MEDIDAS: 16 G (1,7 X 150 MM); FINALIDADE: BIOPSIA DE TECIDO MACIO; CAPACIDADE: 20 MM DE AMOSTRA; AGULHA: ATRAUMATICA;";Com Fornecedor Vencedor;Por lote;AGULHA DESCARTAVEL TIPO PISTOLA;SUPRI-MEDICAL EQUIPAMENTOS MEDICOS LTDA - EPP;12.375.009/0001-66;;;;;3403,0;3403,0;3403,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000203/2026;2026-02-24;;0;NÃO;Concluído;"HIPOCLORITO DE SODIO PARA LIMPEZA - APLICACAO: LIMPEZA DE SUPERFICIES HOSPITALARES; BASE: HIPOCLORITO DE SODIO 1%;";Com Fornecedor Vencedor;Por lote;HIPOCLORITO DE SODIO PARA LIMPEZA;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;990,0;990,0;990,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000203/2026;2026-02-24;;0;NÃO;Concluído;"HIPOCLORITO DE SODIO PARA LIMPEZA - APLICACAO: LIMPEZA DE SUPERFICIES HOSPITALARES; BASE: HIPOCLORITO DE SODIO 1%;";Com Fornecedor Vencedor;Por lote;HIPOCLORITO DE SODIO PARA LIMPEZA;USUAI PRODUTOS DE LIMPEZA DISTRIBUIDORA E COMERCIO EIRELI - ME;15.258.381/0001-80;;;;;33696,0;33696,0;33696,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000204/2026;2026-02-25;;0;NÃO;Concluído;"MASCARA FACIAL ANATOMICA - TIPO: FULL FACE, FACIAL TOTAL:ROSTO, BOCA, NARIZ E OLHOS; NUMERO/TAMANHO: ADULTO, COM FIXADOR CEFALICO AJUSTAVEL; MATERIA-PRIMA: MATERIAL TRANSPARENTE E ALMOFADA EM SILICONE;";Com Fornecedor Vencedor;Por lote;MASCARA FACIAL ANATOMICA;MEDICAL CIRURGICA LTDA;60.683.786/0001-10;;;;;4194,0;4194,0;4194,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000205/2026;2026-02-25;;0;NÃO;Concluído;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 13 MM A 15 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";Com Fornecedor Vencedor;Por item;ALCA PARA POLIPECTOMIA;MEDI-GLOBE BRASIL LTDA;04.242.860/0001-92;;;;;1100,0;1100,0;1100,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000205/2026;2026-02-25;;0;NÃO;Concluído;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 25 MM A 27 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";Com Fornecedor Vencedor;Por item;ALCA PARA POLIPECTOMIA;MEDI-GLOBE BRASIL LTDA;04.242.860/0001-92;;;;;2200,0;2200,0;2200,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000205/2026;2026-02-25;;0;NÃO;Concluído;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 33 MM A 35 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";Com Fornecedor Vencedor;Por item;ALCA PARA POLIPECTOMIA;MEDI-GLOBE BRASIL LTDA;04.242.860/0001-92;;;;;2200,0;2200,0;2200,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000206/2026;2026-02-24;;0;NÃO;Concluído;"SALMETEROL + ASSOCIACOES - PRINCIPIO ATIVO: SALMETEROL, XINAFOATO + FLUTICASONA, PROPIONATO; CONCENTRACAO/DOSAGEM: 25 MCG + 125 MCG; FORMA FARMACEUTICA: SUSPENSAO PARA INALACAO; APRESENTACAO: FRASCO SPRAY 120 DOSES; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;SALMETEROL + ASSOCIACOES;GLAXOSMITHKLINE BRASIL LTDA;33.247.743/0044-50;;;;;16350,0;16350,0;16350,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000207/2026;2026-02-24;;0;NÃO;Concluído;"GLICEROL - PRINCIPIO ATIVO: GLICEROL; CONCENTRACAO/DOSAGEM: 120 MG/ML; FORMA FARMACEUTICA: SOLUCAO RETAL; APRESENTACAO: FRASCO 500 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;GLICEROL;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;3898,8;3898,8;3898,8
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000208/2026;2026-02-24;;0;NÃO;Concluído;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 20%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;CLORETO DE SODIO PRINCIPIO ATIVO:;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;192,0;192,0;192,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000209/2026;2026-02-24;;0;NÃO;Concluído;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 10 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;CLORETO DE SODIO PRINCIPIO ATIVO;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;9701,2;9701,2;9701,2
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000210/2026;2026-02-24;;0;NÃO;Concluído;"CARVEDILOL - PRINCIPIO ATIVO: CARVEDILOL; CONCENTRACAO/DOSAGEM: 3,125 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;CARVEDILOL;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;;;;;124,2;124,2;124,2
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000211/2026;2026-02-24;;0;NÃO;Concluído;"CARBONATO DE LITIO - PRINCIPIO ATIVO: CARBONATO DE LITIO; CONCENTRACAO/DOSAGEM: 300 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;CARBONATO DE LITIO;GLOBAL HOSPITALAR IMPORTACAO E COMERCIO S/A;12.047.164/0001-53;;;;;912,0;912,0;912,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000212/2026;2026-02-24;;0;NÃO;Concluído;"BORTEZOMIBE - PRINCIPIO ATIVO: BORTEZOMIBE; CONCENTRACAO/DOSAGEM: 3,5 MG; FORMA FARMACEUTICA: PO LIOFILIZADO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;BORTEZOMIBE;TRES PHARMA DISTRIBUIDORA E SERVICOS LTDA ;26.401.571/0001-21;;;;;2380,0;2380,0;2380,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000213/2026;2026-02-24;;0;NÃO;Concluído;"BENZILPENICILINA BENZATINA - PRINCIPIO ATIVO: BENZILPENICILINA BENZATINA; CONCENTRACAO/DOSAGEM: 1.200.000 UI; FORMA FARMACEUTICA: PO PARA SUSPENSAO INJETAVEL OU SUSPENSAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: AMPOLA DILUENTE;";Com Fornecedor Vencedor;Por lote;BENZILPENICILINA BENZATINA -;NSA DISTRIBUIDORA DE MEDICAMENTOS LTDA;34.729.047/0001-02;;;;;780,0;780,0;780,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000214/2026;2026-02-24;;0;NÃO;Concluído;"APIXABANA - PRINCIPIO ATIVO: APIXABANA; CONCENTRACAO/DOSAGEM: 5 MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;APIXABANA;NATCOFARMA DO BRASIL LTDA;08.157.293/0001-27;;;;;229,4;229,4;229,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000215/2026;2026-02-24;;0;NÃO;Concluído;"CLORPROMAZINA, CLORIDRATO - PRINCIPIO ATIVO: CLORPROMAZINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;CLORPROMAZINA, CLORIDRATO;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;143,4;143,4;143,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000216/2026;2026-02-24;;0;NÃO;Concluído;"CLORPROMAZINA, CLORIDRATO - PRINCIPIO ATIVO: CLORPROMAZINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 100 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;CLORPROMAZINA;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;60.665.981/0009-75;;;;;112,0;112,0;112,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000217/2026;2026-02-24;;0;;Concluído;"CLORETO DE SODIO PRINCIPIO ATIVO: CLORETO DE SODIO; CONCENTRACAO/DOSAGEM: 0,9%; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 500 ML SISTEMA FECHADO; COMPONENTE: INJETOR LATERAL;";Com Fornecedor Vencedor;Por lote;CLORETO DE SODIO;FRESENIUS KABI BRASIL LTDA.;49.324.221/0016-90;;;;;38556,0;48960,0;48960,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000218/2026;2026-02-24;;0;NÃO;Concluído;"ERITROPOIETINA HUMANA - PRINCIPIO ATIVO: ERITROPOIETINA HUMANA; CONCENTRACAO/DOSAGEM: 10.000 UI; FORMA FARMACEUTICA: INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;ERITROPOIETINA HUMANA;BLAU FARMACEUTICA S.A.;58.430.828/0001-60;;;;;5239,4;5239,4;5239,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000219/2026;2026-02-24;;0;NÃO;Concluído;"SULFATO FERROSO - PRINCIPIO ATIVO: SULFATO FERROSO; CONCENTRACAO/DOSAGEM: 40 MG DE FERRO ELEMENTAR; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;SULFATO FERROSO;GLOBAL HOSPITALAR IMPORTACAO E COMERCIO S/A;12.047.164/0001-53;;;;;21,12;21,12;21,12
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000220/2026;2026-02-24;;0;NÃO;Concluído;"QUETIAPINA - PRINCIPIO ATIVO: QUETIAPINA; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO REVESTIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;QUETIAPINA;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;637,32;637,32;637,32
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000221/2026;2026-02-24;;0;NÃO;Concluído;"PARACETAMOL - PRINCIPIO ATIVO: PARACETAMOL; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;PARACETAMOL;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;82,5;82,5;82,5
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000222/2026;2026-02-24;;0;NÃO;Concluído;"OXACILINA - PRINCIPIO ATIVO: OXACILINA SODICA; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: PO PARA SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;OXACILINA;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;;;;;11560,0;11560,0;11560,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000223/2026;2026-02-24;;0;NÃO;Concluído;"METADONA - PRINCIPIO ATIVO: METADONA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; VIA DE ADMINISTRACAO: INTRAMUSCULAR E SUBCUTANEA; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;METADONA;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;497,5;497,5;497,5
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000223/2026;2026-02-24;;0;NÃO;Concluído;"METARAMINOL - PRINCIPIO ATIVO: METARAMINOL, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 10 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;METADONA;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;3925,0;3925,0;3925,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000224/2026;2026-02-24;;0;NÃO;Concluído;"LIDOCAINA - PRINCIPIO ATIVO: LIDOCAINA, CLORIDRATO; CONCENTRACAO/DOSAGEM: 20 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: FRASCO-AMPOLA 20 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;LIDOCAINA;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;2997,0;2997,0;2997,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000225/2026;2026-02-24;;0;NÃO;Concluído;"LEVOTIROXINA SODICA - PRINCIPIO ATIVO: LEVOTIROXINA SODICA; CONCENTRACAO/DOSAGEM: 50 MCG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;LEVOTIROXINA SODICA;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;96,6;96,6;96,6
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000226/2026;2026-02-24;;0;NÃO;Concluído;"HIPROMELOSE + ASSOCIACOES - PRINCIPIO ATIVO (1): HIPROMELOSE; PRINCIPIO ATIVO (2): DEXTRANA; CONCENTRACAO/DOSAGEM: 3 MG/ML + 1 MG/ML; FORMA FARMACEUTICA: SOLUCAO OFTALMICA; APRESENTACAO: FRASCO 15 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;HIPROMELOSE + ASSOCIACOES - PRINCIPIO ATIVO (1):;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;1199,0;1199,0;1199,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000227/2026;2026-02-24;;0;NÃO;Concluído;"DIAZEPAM - PRINCIPIO ATIVO: DIAZEPAM; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 2 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;DIAZEPAM;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;130,0;130,0;130,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000228/2026;2026-02-24;;0;NÃO;Concluído;"DEXAMETASONA - PRINCIPIO ATIVO: DEXAMETASONA, FOSFATO DISSODICO; CONCENTRACAO/DOSAGEM: 4 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA OU FRASCO-AMPOLA 2,5 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;DEXAMETASONA;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;1989,4;1989,4;1989,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000229/2026;2026-02-24;;0;NÃO;Concluído;"CLOZAPINA - PRINCIPIO ATIVO: CLOZAPINA; CONCENTRACAO/DOSAGEM: 25 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por lote;CLOZAPINA;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;356,0;356,0;356,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2010;INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;;2011020 000230/2026;2026-02-24;;0;NÃO;Concluído;"FORMULA OU ASSOCIACAO MANIPULADA - PRINCIPIO ATIVO: CARVAO ATIVADO; CONCENTRACAO/DOSAGEM: 25 G; FORMA FARMACEUTICA: PO FINO COM ALTO PODER DE PUREZA E ABSORCAO; APRESENTACAO: ENVELOPE; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;FORMULA OU ASSOCIACAO MANIPULADA - PRINCIPIO ATIVO: CARVAO ATIVADO;FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA;04.522.343/0001-77;;;;;159,0;159,0;159,0
